timestamp,latitude,longitude,altitude_km,velocity_kmph,visibility
2025-05-28 22:25:04,47.051731884868,-122.76699251233,422.32841223318,27589.699677279,daylight
2025-05-28 22:30:03,51.746364905696,-95.072124293173,422.94555324106,27591.022704815,daylight
2025-05-28 22:35:02,48.631015450322,-66.393450236804,421.82761177556,27593.029290933,daylight
2025-05-28 22:40:01,39.140846176412,-44.142832698697,419.4140376441,27595.031508513,daylight
2025-05-28 22:45:01,26.086873618484,-28.243485451128,416.94008370302,27595.381474275,eclipsed
2025-05-28 22:50:01,11.402095618182,-15.980302405791,415.91201664679,27592.269692618,eclipsed
2025-05-28 22:55:02,-3.8993311373186,-5.0457378630172,417.374138006,27584.705774539,eclipsed
2025-05-28 23:00:02,-18.953236370816,6.2910105056203,421.35266311422,27573.314663801,eclipsed
2025-05-28 23:05:02,-32.957571427453,20.024205355247,426.79218066049,27560.234879618,eclipsed
2025-05-28 23:10:03,-44.546177559592,38.846568851323,431.96073023162,27548.538863471,eclipsed
2025-05-28 23:15:02,-51.164661199873,64.692726386486,435.08017082826,27541.313941562,eclipsed
2025-05-28 23:20:02,-50.299776171089,94.064449729292,435.16635098701,27540.265678968,daylight
2025-05-28 23:25:01,-42.369747871279,118.37004209473,432.29575896548,27545.390004381,daylight
2025-05-28 23:30:01,-30.135134394406,135.79930284264,427.58182189263,27554.961055571,daylight
2025-05-28 23:35:02,-15.778800553136,148.86243669318,422.73885851212,27566.203485044,daylight
2025-05-28 23:40:02,-0.63103029601557,159.94638173927,419.4033109998,27576.257792694,daylight
2025-05-28 23:45:01,14.506325806772,170.92768306021,418.37853790434,27583.37160514,daylight
2025-05-28 23:50:01,28.951300017138,-176.28067539448,419.40389441173,27587.309786472,daylight
2025-05-28 23:55:01,41.466221208098,-159.29204768351,421.35098270508,27589.055796374,daylight
2025-05-29 00:00:01,49.905334635289,-135.41897991145,422.78744135306,27590.166739547,daylight
2025-05-29 00:05:02,51.369064775638,-105.95110169086,422.67820103246,27591.795541948,daylight
2025-05-29 00:10:01,45.177023362466,-79.5501441142,420.89579179739,27593.958155032,daylight
2025-05-29 00:15:02,33.788629312116,-60.234769572311,418.25848768473,27595.498144824,daylight
2025-05-29 00:20:02,19.858560372969,-46.238481728203,416.2355200018,27594.550925061,eclipsed
2025-05-29 00:25:02,4.8263339878115,-34.803306052008,416.20213407081,27589.572370036,eclipsed
2025-05-29 00:30:01,-10.379677446153,-23.969325675116,418.79291664241,27580.250437414,eclipsed
2025-05-29 00:35:01,-25.109922015496,-11.882615524262,423.57544696231,27567.806056139,eclipsed
2025-05-29 00:40:01,-38.295088290774,3.6280244873946,429.12271653148,27554.934124373,eclipsed
2025-05-29 00:45:01,-48.127135635348,25.34535484592,433.60052115244,27544.831160382,eclipsed
2025-05-29 00:50:02,-51.786519844643,53.817326738635,435.50348267541,27540.089884439,eclipsed
2025-05-29 00:55:02,-47.595199337267,81.854942929711,434.23763503094,27541.812659944,daylight
2025-05-29 01:00:01,-37.484296450947,102.98558183466,430.39524156503,27549.12761933,daylight
2025-05-29 01:05:01,-24.158292181733,118.17184565685,425.41259211452,27559.761055836,daylight
2025-05-29 01:10:01,-9.3769669868105,130.10739022142,421.06097368299,27570.76805993,daylight
2025-05-29 01:15:01,5.876101043877,140.95204240592,418.67268533323,27579.703522725,daylight
2025-05-29 01:20:01,20.853838522232,152.48332500513,418.61783244435,27585.411478561,daylight
2025-05-29 01:25:01,34.657862969916,166.73272892125,420.21279083102,27588.226324027,daylight
2025-05-29 01:30:01,45.758619289261,-173.58054737554,422.10834126005,27589.509505052,daylight
2025-05-29 01:35:01,51.526809102091,-146.67618449995,422.96403848056,27590.754238311,daylight
2025-05-29 01:40:01,49.547959079292,-117.44265893347,422.09271203666,27592.686158254,daylight
